申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明
買賣,土地,1,0,,,,,有,,"24,888",,,,無,1110719,,林園區,鳳芸段,6.22,其他-海堤專用區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,鳳芸段 1118-1 地號,林園區,鳳芸段,11180001,,0704.協議價購
買賣,土地,1,0,,,,,有,,"15,859",,,,無,1110719,,林園區,鳳芸段,3.78,其他-海堤專用區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,鳳芸段 1121-1 地號,林園區,鳳芸段,11210001,,0704.協議價購
買賣,土地,1,0,,,,,有,,"15,859",,,,無,1110719,,林園區,鳳芸段,3.78,其他-海堤專用區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,鳳芸段 1121-1 地號,林園區,鳳芸段,11210001,,0704.協議價購
買賣,土地,1,0,,,,,有,,"229,481,640",,,,無,1110808,,大寮區,翁公園段三小段,8620,其他-第一產業專用區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段三小段 2008-52 地號,大寮區,翁公園段三小段,20080052,,0701.政府機關標讓售
買賣,土地,1,0,,,,,有,,"165,190,000",,,,無,1110509,未保存登記建物售價25萬元整,大寮區,會社段,1270,其他-商業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,會社段 424-0 地號,大寮區,會社段,4240000,,0401.未登記建物
買賣,房地(土地+建物),1,2,,4,0,2,有,透天厝,"146,603,600",,,,無,1110614,"土地總價1億4330萬3600元整
建物總價330萬元整",大寮區,赤崁段潮州寮三小段,1864,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,1298.54,工業用,鋼造,1,770301,34,一層;,,,大有二街32號,大寮區,赤崁段潮州寮三小段,67930000,857001,0401.未登記建物
買賣,土地,4,0,,,,,有,,"118,000,000",,,,無,1110813,,大寮區,山子頂段,7136,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山子頂段 3734-0 地號,大寮區,山子頂段,37340000,,
買賣,土地,2,0,,,,,有,,"99,996,955",,,,無,1110604,,大寮區,山子頂段,6496,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山子頂段 2909-0 地號,大寮區,山子頂段,29090000,,
買賣,土地,1,0,,,,,無,,"81,367,000",,,,無,1110621,,大寮區,潮寮北段,8111.15,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,潮寮北段 849-0 地號,大寮區,潮寮北段,8490000,,0201.親友、員工、共有人或其他特殊關係間之交易0401.未登記建物
買賣,土地,1,0,,,,,有,,"75,891,200",,,,無,1101127,,大寮區,琉球段,1568.01,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,琉球段 573-0 地號,大寮區,琉球段,5730000,,0401.未登記建物
買賣,土地,7,0,,,,,有,,"75,500,000",,,,無,1110623,,大寮區,赤崁段潮州寮小段,4230,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段潮州寮小段 4622-0 地號,大寮區,赤崁段潮州寮小段,46220000,,0604.(包含)公共設施保留地(用地)
買賣,土地,7,0,,,,,有,,"61,800,000",,,,無,1110420,,大寮區,磚子段,1297.18,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 2548-23 地號,大寮區,磚子段,25480023,,
買賣,土地,1,0,,,,,有,,"59,190,000",,,,無,1110512,,大寮區,水廠段,2086.04,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,水廠段 49-0 地號,大寮區,水廠段,490000,,
買賣,土地,6,0,,,,,有,,"58,000,000",,,,無,1110529,買賣總價5800萬元整，約定283-1地號、288地號、290地號三筆土地為100萬元整，另三筆土地282地號、283地號、287地號為5700萬元整,大寮區,保生段,1082.3,其他-商業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,保生段 282-0 地號,大寮區,保生段,2820000,,
買賣,土地,1,0,,,,,有,,"57,320,000",,,,無,1110426,,大寮區,山子頂段,3387,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山子頂段 2670-0 地號,大寮區,山子頂段,26700000,,
買賣,土地,4,0,,,,,有,,"52,100,000",,,,無,1110815,,大寮區,磚子段,1746,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 3155-0 地號,大寮區,磚子段,31550000,,0401.未登記建物
買賣,房地(土地+建物),1,1,,2,0,2,有,透天厝,"51,000,000",,,,有,1110425,,大寮區,赤崁段潮州寮三小段,782,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,466.5,工業用,鋼筋混凝土造,2,780825,33,一層;二層;地下層;,,,裕民街13號,大寮區,赤崁段潮州寮三小段,65680018,989000,0302.頂樓加蓋0304.其他增建
買賣,土地,1,0,,,,,有,,"50,500,000",,,,無,1110724,本買賣總價包含地上未保存登記之建物,大寮區,磚子段,2491,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 4726-0 地號,大寮區,磚子段,47260000,,0401.未登記建物
買賣,土地,2,0,,,,,有,,"45,800,000",,,,無,1110628,,大寮區,翁公園段二小段,2432,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段二小段 5392-4 地號,大寮區,翁公園段二小段,53920004,,
買賣,土地,2,0,,,,,有,,"36,150,000",,,,無,1110307,,大寮區,翁公園段,2390,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段 3391-0 地號,大寮區,翁公園段,33910000,,
買賣,土地,1,0,,,,,有,,"35,288,000",,,,無,1110531,,大寮區,邱厝坪段,1533.66,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,邱厝坪段 962-2 地號,大寮區,邱厝坪段,9620002,,
買賣,土地,5,0,,,,,有,,"35,284,400",,,,無,1110520,,大寮區,明善段,3251.02,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,明善段 1095-0 地號,大寮區,明善段,10950000,,
買賣,土地,2,0,,,,,有,,"35,000,000",,,,無,1110628,買方負擔繳納土地增值稅,大寮區,赤崁段潮州寮小段,2260.5,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段潮州寮小段 4307-0 地號,大寮區,赤崁段潮州寮小段,43070000,,0201.親友、員工、共有人或其他特殊關係間之交易0402.農作物
買賣,土地,7,0,,,,,有,,"34,340,000",,,,無,1110530,,大寮區,磚子段,1831.08,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 2625-8 地號,大寮區,磚子段,26250008,,
買賣,土地,2,0,,,,,有,,"33,500,000",,,,無,1110626,,大寮區,大寮段芎蕉腳小段,2066,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,大寮段芎蕉腳小段 1057-0 地號,大寮區,大寮段芎蕉腳小段,10570000,,
買賣,土地,1,0,,,,,有,,"33,170,000",,,,無,1110715,,大寮區,大寮段芎蕉腳小段,1924,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,大寮段芎蕉腳小段 1783-0 地號,大寮區,大寮段芎蕉腳小段,17830000,,
買賣,土地,14,0,,,,,有,,"30,000,000",,,,無,1110520,"雙方約定：保護區及公共設施保留地按公告現值計價，共6,750,848元，住宅區用地共23,249,152元",大寮區,林內段,8789.57,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,林內段 1177-0 地號,大寮區,林內段,11770000,,0201.親友、員工、共有人或其他特殊關係間之交易0604.(包含)公共設施保留地(用地)
買賣,土地,1,0,,,,,有,,"29,200,000",,,,無,1110905,,大寮區,赤崁段潮州寮小段,2000,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段潮州寮小段 3867-0 地號,大寮區,赤崁段潮州寮小段,38670000,,
買賣,土地,2,0,,,,,有,,"29,000,000",,,,無,1110828,含大寮區三隆里興隆路552之1號 未保存建物,大寮區,山子頂段,1118,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山子頂段 4538-0 地號,大寮區,山子頂段,45380000,,0401.未登記建物
買賣,土地,2,0,,,,,有,,"29,000,000",,,,無,1110708,,大寮區,新庄段,3468.66,其他-保護區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,新庄段 727-0 地號,大寮區,新庄段,7270000,,0604.(包含)公共設施保留地(用地)
買賣,土地,1,0,,,,,有,,"28,448,000",,,,無,1110722,,大寮區,山子頂段,1778,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,山子頂段 2095-0 地號,大寮區,山子頂段,20950000,,
買賣,土地,1,0,,,,,有,,"28,000,000",,,,無,1110318,,大寮區,會社段,330.8,其他-第二種住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,會社段 213-0 地號,大寮區,會社段,2130000,,
買賣,土地,4,0,,,,,有,,"27,300,000",,,,無,1110424,雙方合議公共設施保留地按總價新台幣30萬元計價，住宅區用地按總價新台幣2700萬元整計價。,大寮區,赤崁段,909,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段 1858-4 地號,大寮區,赤崁段,18580004,,0604.(包含)公共設施保留地(用地)
買賣,房地(土地+建物),8,1,,,,,無,透天厝,"27,000,000",,,,無,1110304,,大寮區,義仁段,557.15,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,254.06,見其他登記事項,見其他登記事項,1,1110615,0,一層;,,,鳳林一路9巷45號,大寮區,義仁段,4880000,510000,
買賣,土地,2,0,,,,,有,,"25,600,000",,,,無,1110714,,大寮區,大寮段,1612,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,大寮段 3005-0 地號,大寮區,大寮段,30050000,,
買賣,房地(土地+建物),8,1,,,,,無,透天厝,"25,200,000",,,,無,1110302,,大寮區,義仁段,520.66,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,251.43,見其他登記事項,見其他登記事項,1,1110615,0,一層;,,,鳳林一路9巷43號,大寮區,義仁段,4880001,511000,
買賣,土地,1,0,,,,,有,,"25,116,000",,,,無,1110818,,大寮區,翁公園段二小段,1932,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段二小段 4857-0 地號,大寮區,翁公園段二小段,48570000,,
買賣,土地,2,0,,,,,有,,"25,007,800",,,,無,1110701,,大寮區,會結北段,870.23,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,會結北段 863-0 地號,大寮區,會結北段,8630000,,1001.交易含多筆土地，有個別交易價格，本申報書申報之地號1001.交易含多筆土地，有個別交易價格，本申報書申報之地號
買賣,土地,2,0,,,,,有,,"24,948,000",,,,無,1110822,,大寮區,赤崁段,2376,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段 2122-0 地號,大寮區,赤崁段,21220000,,
買賣,土地,2,0,,,,,有,,"24,000,000",,,,無,1110531,,大寮區,赤崁段潮州寮小段,2000,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段潮州寮小段 3867-0 地號,大寮區,赤崁段潮州寮小段,38670000,,
買賣,土地,1,0,,,,,有,,"23,377,200",,,,無,1101221,,大寮區,翁公園段二小段,736,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段二小段 5053-4 地號,大寮區,翁公園段二小段,50530004,,0401.未登記建物
買賣,土地,1,0,,,,,有,,"23,370,000",,,,無,1110727,,大寮區,赤崁段,2337,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段 2120-0 地號,大寮區,赤崁段,21200000,,
買賣,土地,5,0,,,,,有,,"22,776,000",,,,無,1110731,,大寮區,磚子段,482.66,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 2548-9 地號,大寮區,磚子段,25480009,,0604.(包含)公共設施保留地(用地)
買賣,房地(土地+建物),8,1,,,,,無,透天厝,"22,070,000",,,,無,1110120,,大寮區,義仁段,455.38,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,201.83,見其他登記事項,見其他登記事項,1,1110615,0,一層;,,,鳳林一路9巷41號,大寮區,義仁段,4880003,513000,
買賣,土地,2,0,,,,,有,,"21,850,000",,,,無,1110519,,大寮區,上寮北段,1234.71,其他-農業區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,上寮北段 463-0 地號,大寮區,上寮北段,4630000,,
買賣,房地(土地+建物),3,1,,1,2,1,有,透天厝,"21,282,925",,,,無,1110823,,大寮區,潭鳳段,2794.41,其他-農業區,無使用分區資料,無土地編定使用地類別資料,193.54,農舍,鋼造,2,871230,24,一層;二層;,,,內坑路173之57號,大寮區,潭鳳段,7050000,7000,
買賣,房地(土地+建物),8,1,,,,,無,透天厝,"21,000,000",,,,無,1110818,,大寮區,義仁段,422.68,其他-甲種工業區,無使用分區資料,無土地編定使用地類別資料,201.83,見其他登記事項,見其他登記事項,1,1110615,0,一層;,,,鳳林一路9巷40號,大寮區,義仁段,4880004,514000,
買賣,土地,1,0,,,,,有,,"20,880,000",,,,無,1110818,,大寮區,翁公園段二小段,1740,其他-農業局,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段二小段 4816-0 地號,大寮區,翁公園段二小段,48160000,,
買賣,土地,7,0,,,,,有,,"20,230,000",,,,無,1101130,"大寮區赤崁段2238-2地號買賣價金16,742,700元、大寮區赤崁段2238-6地號買賣價金435,600元、大寮區赤崁段2238-7地號買賣價金435,600元、大寮區昭明段578-6地號買賣價金493,200元、大寮區昭明段578-7地號買賣價金35,000元、大寮區昭明段135-5地號買賣價金1,292,750元、大寮區赤崁段2341-16地號買賣價金795,150元。",大寮區,赤崁段,729.47,其他-住宅區,無使用分區資料,無土地編定使用地類別資料,,無建物主要用途資料,無建物主要建材,,,,,,,赤崁段 2238-2 地號,大寮區,赤崁段,22380002,,
